   DOY	   lat	   lon	   DMSsw	   DMSsw_se	SST	Salinity	Fluorescence	Ship Speed	Ship Heading
   4.7709558e+01	  -4.4587000e+01	   1.7453060e+02	   4.5177436e+00	   4.5460952e-01	   1.4421248e+01	   3.4591214e+01	   6.8000000e-01	   3.0655907e+00	   9.1847732e+01	
   4.7710253e+01	  -4.4587790e+01	   1.7453258e+02	   4.4923794e+00	   4.6077000e-01	   1.4420949e+01	   3.4593949e+01	   6.6894334e-01	   3.1270253e+00	   9.0983823e+01	
   4.7710959e+01	  -4.4588000e+01	   1.7453460e+02	   3.9185298e+00	   3.6166013e-01	   1.4414017e+01	   3.4590210e+01	   6.7717597e-01	   3.0557126e+00	   9.0221030e+01	
   4.7711653e+01	  -4.4588000e+01	   1.7453737e+02	   5.3862081e+00	   5.5099978e-01	   1.4404097e+01	   3.4588210e+01	   6.6893532e-01	   3.1000076e+00	   9.0416134e+01	
   4.7712336e+01	  -4.4588000e+01	   1.7453953e+02	   5.2622739e+00	   5.2563745e-01	   1.4382852e+01	   3.4588766e+01	   6.8744544e-01	   3.1409030e+00	   9.1227613e+01	
   4.7713042e+01	  -4.4588000e+01	   1.7454155e+02	   4.7624027e+00	   4.0240695e-01	   1.4373902e+01	   3.4596746e+01	   6.9400000e-01	   3.0564856e+00	   9.0520501e+01	
   4.7713737e+01	  -4.4588000e+01	   1.7454430e+02	   4.5294652e+00	   3.9160730e-01	   1.4368401e+01	   3.4591334e+01	   7.1469712e-01	   2.9943273e+00	   9.1476496e+01	
   4.7714419e+01	  -4.4588000e+01	   1.7454648e+02	   5.2088907e+00	   5.0043122e-01	   1.4364774e+01	   3.4586774e+01	   7.3064606e-01	   2.9873369e+00	   9.1516098e+01	
   4.7715125e+01	  -4.4588000e+01	   1.7454850e+02	   5.0692660e+00	   5.2087734e-01	   1.4371507e+01	   3.4586000e+01	   7.3400000e-01	   3.0620326e+00	   9.1024659e+01	
   4.7715820e+01	  -4.4588000e+01	   1.7455123e+02	   4.9356834e+00	   4.3602873e-01	   1.4382171e+01	   3.4583772e+01	   7.4439888e-01	   3.2124879e+00	   9.0677167e+01	
   4.7716503e+01	  -4.4588000e+01	   1.7455344e+02	   4.3876437e+00	   3.4803652e-01	   1.4382127e+01	   3.4580127e+01	   7.5805557e-01	   3.1379215e+00	   8.9809920e+01	
   4.7717197e+01	  -4.4588000e+01	   1.7455542e+02	   4.3016352e+00	   3.9099691e-01	   1.4378158e+01	   3.4581131e+01	   7.4210940e-01	   3.1171233e+00	   8.9215849e+01	
   4.7717892e+01	  -4.4588702e+01	   1.7455811e+02	   4.2125765e+00	   3.3709249e-01	   1.4367869e+01	   3.4579893e+01	   7.4383383e-01	   3.0986462e+00	   8.8748792e+01	
   4.7718586e+01	  -4.4588306e+01	   1.7456039e+02	   4.6711353e+00	   4.1933760e-01	   1.4350807e+01	   3.4585944e+01	   7.4800000e-01	   3.0864000e+00	   8.9224939e+01	
   4.7719281e+01	  -4.4588801e+01	   1.7456260e+02	   3.8156057e+00	   3.1671631e-01	   1.4341796e+01	   3.4593806e+01	   7.5921298e-01	   3.2099991e+00	   8.9940510e+01	
   4.7719987e+01	  -4.4589000e+01	   1.7456551e+02	   3.4195581e+00	   2.9274421e-01	   1.4336810e+01	   3.4581592e+01	   7.8462643e-01	   3.1070866e+00	   8.9840496e+01	
   4.7720681e+01	  -4.4589000e+01	   1.7456766e+02	   4.0032387e+00	   4.1259886e-01	   1.4385803e+01	   3.4590621e+01	   8.1141141e-01	   3.1623820e+00	   9.0007513e+01	
   4.7721375e+01	  -4.4589000e+01	   1.7456964e+02	   3.8462146e+00	   3.2384824e-01	   1.4357362e+01	   3.4574092e+01	   7.9380349e-01	   3.0352112e+00	   8.8200291e+01	
   4.7722070e+01	  -4.4589000e+01	   1.7457244e+02	   4.5433374e+00	   4.3369873e-01	   1.4326204e+01	   3.4576513e+01	   8.1098139e-01	   3.2009255e+00	   8.8695538e+01	
   4.7722753e+01	  -4.4589000e+01	   1.7457458e+02	   4.0139772e+00	   3.6907572e-01	   1.4339162e+01	   3.4599321e+01	   8.3732053e-01	   3.2052444e+00	   8.9492237e+01	
   4.7723447e+01	  -4.4589000e+01	   1.7457735e+02	   4.0012875e+00	   3.6854485e-01	   1.4363545e+01	   3.4582328e+01	   8.5394494e-01	   3.1904025e+00	   8.9415466e+01	
   4.7724142e+01	  -4.4589000e+01	   1.7457955e+02	   4.0055821e+00	   4.8977522e-01	   1.4389121e+01	   3.4566713e+01	   8.5700000e-01	   3.2290884e+00	   8.7995711e+01	
   4.7724848e+01	  -4.4589000e+01	   1.7458156e+02	   4.2657465e+00	   3.1434621e-01	   1.4409866e+01	   3.4567912e+01	   8.3587425e-01	   3.2004715e+00	   8.9125749e+01	
   4.7725554e+01	  -4.4589000e+01	   1.7458437e+02	   4.6345339e+00	   4.9759175e-01	   1.4409254e+01	   3.4568209e+01	   8.5135764e-01	   3.3276269e+00	   8.8838079e+01	
   4.7726248e+01	  -4.4589000e+01	   1.7458657e+02	   4.3834961e+00	   4.3888087e-01	   1.4399387e+01	   3.4573481e+01	   8.8910410e-01	   3.2272277e+00	   8.7710368e+01	
   4.7726943e+01	  -4.4589000e+01	   1.7458855e+02	   4.4780486e+00	   4.2181544e-01	   1.4386923e+01	   3.4573450e+01	   9.7164012e-01	   3.1613681e+00	   8.8651497e+01	
   4.7727625e+01	  -4.4589000e+01	   1.7459125e+02	   4.6334680e+00	   4.6260321e-01	   1.4393759e+01	   3.4572249e+01	   1.0335385e+00	   3.1803037e+00	   8.9675642e+01	
   4.7728308e+01	  -4.4589000e+01	   1.7459345e+02	   4.7297153e+00	   4.6103078e-01	   1.4389738e+01	   3.4568369e+01	   1.0273928e+00	   3.1892800e+00	   8.9536904e+01	
   4.7729003e+01	  -4.4589718e+01	   1.7459615e+02	   4.9641525e+00	   5.6273446e-01	   1.4390591e+01	   3.4563409e+01	   1.0587835e+00	   3.1227793e+00	   8.9830927e+01	
   4.7729697e+01	  -4.4590000e+01	   1.7459842e+02	   5.0624104e+00	   4.3038591e-01	   1.4390579e+01	   3.4565552e+01	   1.1031231e+00	   3.1989966e+00	   8.9183134e+01	
   4.7730392e+01	  -4.4590000e+01	   1.7460040e+02	   5.0453925e+00	   4.4560739e-01	   1.4372438e+01	   3.4562083e+01	   1.1248347e+00	   3.1829033e+00	   8.8288018e+01	
   4.7731098e+01	  -4.4590000e+01	   1.7460313e+02	   6.2245594e+00	   5.7691623e-01	   1.4347225e+01	   3.4564266e+01	   1.1190459e+00	   3.1437863e+00	   8.8618805e+01	
   4.7731783e+01	  -4.4590000e+01	   1.7460561e+02	   5.1256535e+00	   4.2603759e-01	   1.4329531e+01	   3.4570832e+01	   1.1150000e+00	   3.1378400e+00	   8.8688939e+01	
   4.7732487e+01	  -4.4590000e+01	   1.7460851e+02	   4.7487544e+00	   4.4468661e-01	   1.4323648e+01	   3.4572000e+01	   1.1267309e+00	   3.2412868e+00	   9.0242056e+01	
   4.7733181e+01	  -4.4590000e+01	   1.7461066e+02	   4.2612384e+00	   3.7540270e-01	   1.4327980e+01	   3.4563699e+01	   1.1630325e+00	   3.2442167e+00	   8.9512424e+01	
   4.7733864e+01	  -4.4590000e+01	   1.7461261e+02	   5.3481129e+00	   5.6207270e-01	   1.4330611e+01	   3.4556361e+01	   1.2352543e+00	   3.1909914e+00	   9.0025047e+01	
   4.7734558e+01	  -4.4590000e+01	   1.7461539e+02	   4.9745892e+00	   3.9246158e-01	   1.4327810e+01	   3.4551810e+01	   1.1967630e+00	   3.1789920e+00	   8.9761318e+01	
   4.7735253e+01	  -4.4590000e+01	   1.7461758e+02	   5.1759235e+00	   4.9666719e-01	   1.4341215e+01	   3.4554949e+01	   1.2153777e+00	   3.1952409e+00	   8.9452575e+01	
   4.7735959e+01	  -4.4590000e+01	   1.7462039e+02	   4.7302561e+00	   4.3869572e-01	   1.4337815e+01	   3.4553605e+01	   1.1585394e+00	   3.1174389e+00	   8.8721445e+01	
   4.7736653e+01	  -4.4590000e+01	   1.7462258e+02	   4.4664964e+00	   4.1665933e-01	   1.4337581e+01	   3.4561694e+01	   1.0345085e+00	   3.1658050e+00	   8.9577492e+01	
   4.7737348e+01	  -4.4590782e+01	   1.7462456e+02	   4.5044965e+00	   3.7945791e-01	   1.4345042e+01	   3.4567130e+01	   1.0279073e+00	   3.2404815e+00	   8.9458799e+01	
   4.7738042e+01	  -4.4591000e+01	   1.7462732e+02	   4.0946069e+00	   3.5065614e-01	   1.4351647e+01	   3.4564128e+01	   1.0340000e+00	   3.2043599e+00	   8.8304429e+01	
   4.7738737e+01	  -4.4591000e+01	   1.7462953e+02	   4.0106042e+00	   3.8285189e-01	   1.4351467e+01	   3.4561467e+01	   1.0125384e+00	   3.1261950e+00	   8.8804812e+01	
   4.7739431e+01	  -4.4591000e+01	   1.7463228e+02	   3.7376562e+00	   3.3419853e-01	   1.4360103e+01	   3.4565552e+01	   1.0166206e+00	   3.0952691e+00	   9.0491368e+01	
   4.7740114e+01	  -4.4591000e+01	   1.7463447e+02	   4.7435417e+00	   4.1455616e-01	   1.4353456e+01	   3.4562595e+01	   1.0097215e+00	   3.1632998e+00	   8.9408223e+01	
   4.7740808e+01	  -4.4591000e+01	   1.7463718e+02	   5.0172587e+00	   4.4059848e-01	   1.4344191e+01	   3.4564631e+01	   1.0655414e+00	   3.2714529e+00	   8.8486943e+01	
   4.7741503e+01	  -4.4591000e+01	   1.7463944e+02	   4.5601978e+00	   3.7900661e-01	   1.4334099e+01	   3.4568873e+01	   1.1562334e+00	   3.3172266e+00	   8.8637299e+01	
   4.7742197e+01	  -4.4591000e+01	   1.7464142e+02	   5.0060217e+00	   3.6162791e-01	   1.4323185e+01	   3.4564317e+01	   1.2412539e+00	   3.3120609e+00	   8.8927603e+01	
   4.7742892e+01	  -4.4591000e+01	   1.7464411e+02	   4.3815513e+00	   4.6032829e-01	   1.4312273e+01	   3.4562000e+01	   1.3317296e+00	   3.1775157e+00	   8.9737537e+01	
   4.7743598e+01	  -4.4591000e+01	   1.7464642e+02	   4.2732101e+00	   3.7459637e-01	   1.4289803e+01	   3.4559156e+01	   1.3983944e+00	   3.4150015e+00	   8.9054591e+01	
   4.7744292e+01	  -4.4591000e+01	   1.7464946e+02	   5.1697118e+00	   5.7683384e-01	   1.4262317e+01	   3.4559640e+01	   1.4812500e+00	   3.2934618e+00	   8.8978049e+01	
   4.7744975e+01	  -4.4591000e+01	   1.7465164e+02	   6.0228337e+00	   4.8861899e-01	   1.4231714e+01	   3.4559179e+01	   1.6972503e+00	   3.2491709e+00	   8.9912501e+01	
   4.7745670e+01	  -4.4591814e+01	   1.7465444e+02	   5.9999878e+00	   5.2328057e-01	   1.4195897e+01	   3.4559000e+01	   1.8850066e+00	   3.1589349e+00	   8.9489803e+01	
   4.7746364e+01	  -4.4592000e+01	   1.7465661e+02	   6.8329609e+00	   6.8580717e-01	   1.4152748e+01	   3.4546916e+01	   2.0928170e+00	   3.3160341e+00	   8.8987476e+01	
   4.7747070e+01	  -4.4592000e+01	   1.7465863e+02	   5.1756629e+00	   4.7442795e-01	   1.4151327e+01	   3.4547256e+01	   2.3458536e+00	   3.2208358e+00	   8.9754812e+01	
   4.7747764e+01	  -4.4592000e+01	   1.7466142e+02	   5.3598112e+00	   4.6565717e-01	   1.4137682e+01	   3.4516558e+01	   2.3714260e+00	   3.3136952e+00	   8.7934460e+01	
   4.7748447e+01	  -4.4592000e+01	   1.7466356e+02	   6.1184340e+00	   5.6579059e-01	   1.4123055e+01	   3.4494928e+01	   2.4723200e+00	   2.7806046e+00	   8.3580267e+01	
   4.7749142e+01	  -4.4592000e+01	   1.7466555e+02	   5.0599248e+00	   4.1109983e-01	   1.4117679e+01	   3.4484810e+01	   2.5445586e+00	   1.9706556e+00	   5.0194131e+01	
   4.7749836e+01	  -4.4591234e+01	   1.7466600e+02	   5.7729258e+00	   5.9687752e-01	   1.4117766e+01	   3.4469979e+01	   2.6090841e+00	   1.2045824e+00	   1.2027137e+01	
   4.7750531e+01	  -4.4591000e+01	   1.7466600e+02	   5.6143606e+00	   5.2099206e-01	   1.4099050e+01	   3.4464484e+01	   2.7076227e+00	   9.1182443e-01	   2.6968930e+02	
   4.7751237e+01	  -4.4590233e+01	   1.7466600e+02	   5.5408855e+00	   4.8860096e-01	   1.4083802e+01	   3.4461700e+01	   2.6818754e+00	   8.4687851e-01	   8.4200516e+01	
   4.7751943e+01	  -4.4590000e+01	   1.7466600e+02	   5.5787158e+00	   5.0408634e-01	   1.4080225e+01	   3.2425477e+01	   2.4334574e+00	   8.6239598e-01	   1.4899899e+01	
   4.7752625e+01	  -4.4589249e+01	   1.7466675e+02	   4.1677583e+00	   4.0619829e-01	   1.4086005e+01	   1.2661636e+01	   9.8778776e-01	   7.9596947e-01	   2.3128896e+01	
   4.7753308e+01	  -4.4589000e+01	   1.7466700e+02	   5.3261992e+00	   4.9484505e-01	   1.4090905e+01	   2.3685678e+00	   2.9325594e-01	   6.9688764e-01	   4.3554049e+01	
   4.7754003e+01	  -4.4589000e+01	   1.7466700e+02	   5.4300428e+00	   4.7880372e-01	   1.4109959e+01	   4.0913078e-01	   1.9394286e-01	   6.7980584e-01	   8.0691826e+01	
   4.7754709e+01	  -4.4589000e+01	   1.7466773e+02	   5.8814773e+00	   5.6827643e-01	   1.4121361e+01	   1.1632692e-01	   1.9000000e-01	   8.5615313e-01	   1.1556531e+02	
   4.7755415e+01	  -4.4589000e+01	   1.7466800e+02	   5.8032185e+00	   4.8117070e-01	   1.4114175e+01	   5.7879846e-02	   1.9000000e-01	   1.0569586e+00	   1.2498539e+02	
   4.7756109e+01	  -4.4589728e+01	   1.7466873e+02	   5.1974005e+00	   5.1380093e-01	   1.4094266e+01	   4.6634656e-02	   2.1037161e-01	   9.4877268e-01	   1.1168105e+02	
   4.7756792e+01	  -4.4590000e+01	   1.7466900e+02	   4.8797273e+00	   5.0629265e-01	   1.4074876e+01	   4.3359508e-02	   2.1800000e-01	   8.3506051e-01	   9.3886187e+01	
   4.7757475e+01	  -4.4590000e+01	   1.7466982e+02	   5.7197169e+00	   5.4426368e-01	   1.4075286e+01	   4.2178545e-02	   2.1800000e-01	   9.6670926e-01	   9.2825056e+01	
   4.7758169e+01	  -4.4590000e+01	   1.7467081e+02	   4.7121074e+00	   3.4335250e-01	   1.4072746e+01	   4.1186464e-02	   2.1800000e-01	   1.4498976e+00	   1.0491492e+02	
   4.7758864e+01	  -4.4590805e+01	   1.7467181e+02	   5.8631965e+00	   5.5506562e-01	   1.4067973e+01	   4.1000000e-02	   2.2847123e-01	   1.4540468e+00	   1.1219123e+02	
   4.7759558e+01	  -4.4591000e+01	   1.7467280e+02	   4.9868082e+00	   3.8149284e-01	   1.4059024e+01	   4.1000000e-02	   2.3100000e-01	   1.4382376e+00	   1.0636093e+02	
   4.7760264e+01	  -4.4591000e+01	   1.7467381e+02	   5.9370666e+00	   5.5934540e-01	   1.4056194e+01	   4.1000000e-02	   2.3100000e-01	   1.4817932e+00	   1.0129440e+02	
   4.7760959e+01	  -4.4591798e+01	   1.7467480e+02	   6.6536877e+00	   5.7846836e-01	   1.4053605e+01	   4.0201694e-02	   2.2062202e-01	   1.3808849e+00	   1.1211535e+02	
   4.7761642e+01	  -4.4592000e+01	   1.7467577e+02	   5.9909114e+00	   6.5377324e-01	   1.4087049e+01	   4.0000000e-02	   2.0716617e-01	   1.4603498e+00	   1.1779715e+02	
   4.7762336e+01	  -4.4592000e+01	   1.7467677e+02	   7.3033283e+00	   6.3752998e-01	   1.4111552e+01	   4.0765908e-02	   2.2467953e-01	   1.4996397e+00	   1.0780069e+02	
   4.7763030e+01	  -4.4592758e+01	   1.7467776e+02	   6.8178563e+00	   5.9564819e-01	   1.4074319e+01	   4.0242157e-02	   2.4160980e-01	   1.5644215e+00	   1.0169598e+02	
   4.7763737e+01	  -4.4593000e+01	   1.7467877e+02	   6.1016254e+00	   6.9612965e-01	   1.4029573e+01	   4.0766512e-02	   2.1357299e-01	   1.5133791e+00	   1.0835015e+02	
   4.7764431e+01	  -4.4593000e+01	   1.7467976e+02	   6.4376599e+00	   5.7149860e-01	   1.4015448e+01	   4.1000000e-02	   2.0400000e-01	   1.5698072e+00	   1.1721209e+02	
   4.7765114e+01	  -4.4593734e+01	   1.7468073e+02	   6.7707221e+00	   5.0346920e-01	   1.4012532e+01	   4.0265829e-02	   2.2382262e-01	   1.5568742e+00	   1.1467472e+02	
   4.7765808e+01	  -4.4594000e+01	   1.7468173e+02	   5.9694230e+00	   5.4661555e-01	   1.4014905e+01	   1.8053308e+01	   1.8904262e+00	   1.6328569e+00	   1.0708126e+02	
   4.7784859e+01	  -4.4587773e+01	   1.7469100e+02	   5.4898017e+00	   5.0820370e-01	   1.4030091e+01	   3.4428773e+01	   2.9981357e+00	   7.8422592e-01	   3.5865452e+02	
   4.7785554e+01	  -4.4587000e+01	   1.7469100e+02	   4.8237736e+00	   4.2118540e-01	   1.4029193e+01	   3.4427561e+01	   3.0339149e+00	   7.7638023e-01	   3.5922936e+02	
   4.7786248e+01	  -4.4587000e+01	   1.7469100e+02	   5.3404945e+00	   4.5530306e-01	   1.4036577e+01	   3.4424520e+01	   3.0669129e+00	   7.2016000e-01	   3.5876828e+02	
   4.7786942e+01	  -4.4586797e+01	   1.7469100e+02	   5.1662994e+00	   4.4898201e-01	   1.4037034e+01	   3.4420017e+01	   2.9753216e+00	   7.4527035e-01	   3.5881272e+02	
   4.7787637e+01	  -4.4586000e+01	   1.7469100e+02	   5.3317288e+00	   5.0172788e-01	   1.4048714e+01	   3.4423805e+01	   2.8941671e+00	   8.2048987e-01	   3.5899065e+02	
   4.7788331e+01	  -4.4586000e+01	   1.7469100e+02	   5.4745941e+00	   5.3572033e-01	   1.4067940e+01	   3.4423188e+01	   2.8290000e+00	   7.0503874e-01	   3.5742830e+02	
   4.7789026e+01	  -4.4585820e+01	   1.7469100e+02	   4.9613072e+00	   4.5712090e-01	   1.4085718e+01	   3.4422922e+01	   2.8241505e+00	   6.0804079e-01	   3.5880510e+02	
   4.7789720e+01	  -4.4585000e+01	   1.7469100e+02	   5.9616800e+00	   4.9239683e-01	   1.4089515e+01	   3.4418343e+01	   2.7855134e+00	   5.9234216e-01	   3.5876315e+02	
   4.7790415e+01	  -4.4585000e+01	   1.7469116e+02	   5.7648556e+00	   4.8723972e-01	   1.4093474e+01	   3.4422130e+01	   2.7038704e+00	   6.6959988e-01	   3.0069098e+02	
   4.7791109e+01	  -4.4585000e+01	   1.7469200e+02	   6.4934245e+00	   5.9544474e-01	   1.4102558e+01	   3.4433156e+01	   2.6887947e+00	   3.9549640e-01	   4.9920061e-01	
   4.7791804e+01	  -4.4584852e+01	   1.7469200e+02	   6.8357665e+00	   6.3874051e-01	   1.4114549e+01	   3.4434148e+01	   2.6660000e+00	   3.1624664e-01	   1.8352126e+00	
   4.7792498e+01	  -4.4584000e+01	   1.7469200e+02	   7.8886554e+00	   7.4776221e-01	   1.4136400e+01	   3.4435140e+01	   2.6640404e+00	   3.4207962e-01	   1.7779944e+00	
   4.7793192e+01	  -4.4584000e+01	   1.7469200e+02	   6.2710790e+00	   4.9540530e-01	   1.4144472e+01	   3.4436396e+01	   2.6501522e+00	   2.2740645e-01	   1.8312146e+00	
   4.7793887e+01	  -4.4584000e+01	   1.7469200e+02	   5.7064677e+00	   6.0649539e-01	   1.4141000e+01	   3.4439145e+01	   2.6340909e+00	   2.0136076e-01	   5.2976079e+01	
   4.7794581e+01	  -4.4584000e+01	   1.7469200e+02	   6.8418851e+00	   5.9302291e-01	   1.4139187e+01	   3.4442072e+01	   2.6110000e+00	   2.2441541e-01	   3.5938915e+02	
   4.7795276e+01	  -4.4584000e+01	   1.7469200e+02	   5.8138471e+00	   5.4067399e-01	   1.4136511e+01	   3.4448251e+01	   2.5939264e+00	   2.8810857e-01	   3.5852511e+02	
   4.7795970e+01	  -4.4584000e+01	   1.7469200e+02	   5.8348826e+00	   4.6687884e-01	   1.4142055e+01	   3.4449243e+01	   2.5464032e+00	   3.2518018e-01	   3.5800444e+02	
   4.7796665e+01	  -4.4584000e+01	   1.7469200e+02	   5.1268143e+00	   4.6284295e-01	   1.4136000e+01	   3.4450235e+01	   2.5633507e+00	   3.4827776e-01	   3.5598535e+02	
   4.7797359e+01	  -4.4583773e+01	   1.7469200e+02	   6.0907629e+00	   6.1760815e-01	   1.4136227e+01	   3.4450546e+01	   2.5871807e+00	   4.0682786e-01	   3.5579079e+02	
   4.7798054e+01	  -4.4583000e+01	   1.7469200e+02	   6.3114527e+00	   5.5302494e-01	   1.4136342e+01	   3.4449877e+01	   2.5859374e+00	   5.9968543e-01	   3.5737767e+02	
   4.7798748e+01	  -4.4583000e+01	   1.7469200e+02	   6.1516018e+00	   5.2226220e-01	   1.4136325e+01	   3.4452577e+01	   2.5402518e+00	   7.4190888e-01	   3.5896342e+02	
   4.7799442e+01	  -4.4582797e+01	   1.7469200e+02	   5.9198051e+00	   5.2741685e-01	   1.4144593e+01	   3.4451407e+01	   2.5409889e+00	   8.5967785e-01	   3.5900668e+02	
   4.7800137e+01	  -4.4582000e+01	   1.7469220e+02	   5.7672985e+00	   4.9422870e-01	   1.4144955e+01	   3.4452414e+01	   2.5892781e+00	   9.8095742e-01	   2.8990865e+02	
   4.7800831e+01	  -4.4581812e+01	   1.7469300e+02	   4.9636414e+00	   3.6384785e-01	   1.4156564e+01	   3.4449250e+01	   2.6059355e+00	   9.1789350e-01	   8.8375737e+00	
   4.7801526e+01	  -4.4581000e+01	   1.7469300e+02	   6.7562417e+00	   7.1556774e-01	   1.4178106e+01	   3.4445820e+01	   2.5814856e+00	   1.0076762e+00	   1.0143908e+01	
   4.7802220e+01	  -4.4580828e+01	   1.7469300e+02	   6.1253559e+00	   5.6486492e-01	   1.4209434e+01	   3.4443798e+01	   2.5631327e+00	   8.8362109e-01	   1.2176811e+01	
   4.7802915e+01	  -4.4580000e+01	   1.7469316e+02	   6.7653734e+00	   7.1635201e-01	   1.4229112e+01	   3.4438491e+01	   2.5142753e+00	   9.9168387e-01	   1.0846112e+01	
   4.7803609e+01	  -4.4579844e+01	   1.7469400e+02	   5.3435084e+00	   6.4215993e-01	   1.4247494e+01	   3.4442870e+01	   2.4255830e+00	   1.0511774e+00	   9.7136642e+00	
   4.7804304e+01	  -4.4579000e+01	   1.7469400e+02	   5.4206271e+00	   5.2516713e-01	   1.4264106e+01	   3.4454479e+01	   2.3779295e+00	   9.8953204e-01	   1.1317272e+01	
   4.7804998e+01	  -4.4579000e+01	   1.7469414e+02	   6.3480174e+00	   6.0642552e-01	   1.4283539e+01	   3.4462720e+01	   2.3660000e+00	   1.0661425e+00	   1.5834828e+01	
   4.7805692e+01	  -4.4578868e+01	   1.7469500e+02	   6.6279136e+00	   6.3063158e-01	   1.4301710e+01	   3.4461792e+01	   2.3588738e+00	   1.0903468e+00	   1.8015247e+01	
   4.7806387e+01	  -4.4578000e+01	   1.7469514e+02	   6.8931850e+00	   6.5913511e-01	   1.4361605e+01	   3.4466132e+01	   2.2844991e+00	   9.8615890e-01	   1.6857897e+01	
   4.7807081e+01	  -4.4577741e+01	   1.7469600e+02	   6.4240691e+00	   7.4548179e-01	   1.4400061e+01	   3.4464628e+01	   2.0795053e+00	   9.8802307e-01	   2.2783913e+01	
   4.7807776e+01	  -4.4577000e+01	   1.7469625e+02	   8.9564525e+00	   8.9015131e-01	   1.4464242e+01	   3.4477009e+01	   1.9547355e+00	   9.5263285e-01	   2.9634437e+01	
   4.7808470e+01	  -4.4577000e+01	   1.7469700e+02	   7.4246838e+00	   7.8842759e-01	   1.4470186e+01	   3.4479839e+01	   1.9019585e+00	   7.0863463e-01	   7.8210314e+01	
   4.7809165e+01	  -4.4576765e+01	   1.7469676e+02	   1.0246767e+01	   8.5605597e-01	   1.4520994e+01	   3.4477526e+01	   1.7616496e+00	   6.7684409e-01	   3.0385106e+02	
   4.7809859e+01	  -4.4576227e+01	   1.7469577e+02	   8.5736089e+00	   8.2423124e-01	   1.4566866e+01	   3.4499047e+01	   1.7316860e+00	   1.1655336e+00	   2.6843064e+02	
   4.7810553e+01	  -4.4577000e+01	   1.7469478e+02	   1.0263084e+01	   1.0135830e+00	   1.4534159e+01	   3.4492947e+01	   1.7208313e+00	   1.6751713e+00	   2.5841289e+02	
   4.7811248e+01	  -4.4577000e+01	   1.7469379e+02	   1.1337015e+01	   8.8820127e-01	   1.4482699e+01	   3.4514187e+01	   1.8036671e+00	   2.0852410e+00	   2.5647866e+02	
   4.7811942e+01	  -4.4577000e+01	   1.7469259e+02	   9.8758312e+00	   9.9878970e-01	   1.4447186e+01	   3.4543035e+01	   1.8469884e+00	   1.9228396e+00	   2.7258285e+02	
   4.7812637e+01	  -4.4577000e+01	   1.7469080e+02	   8.5925294e+00	   6.4126871e-01	   1.4441262e+01	   3.4546698e+01	   1.9007554e+00	   2.0337333e+00	   2.7742281e+02	
   4.7813331e+01	  -4.4577000e+01	   1.7468981e+02	   9.4676756e+00	   8.4837881e-01	   1.4425684e+01	   3.4526748e+01	   1.9474392e+00	   1.4824151e+00	   3.0836558e+02	
   4.7814026e+01	  -4.4576820e+01	   1.7468882e+02	   8.8158393e+00	   7.3600581e-01	   1.4412208e+01	   3.4516282e+01	   1.9605143e+00	   1.3491767e+00	   3.2894472e+02	
   4.7814720e+01	  -4.4576000e+01	   1.7468800e+02	   9.2222806e+00	   8.2447283e-01	   1.4453677e+01	   3.4509224e+01	   1.9627323e+00	   1.3243505e+00	   3.3704222e+02	
