   DOY	   lat	   lon	   DMSsw	   DMSsw_se	SST	Salinity	Fluorescence	Ship Speed	Ship Heading
   1.9089429e+02	   5.0819088e+01	  -4.6603891e+01	   4.0804884e+00	   6.2635990e-01	   1.0871785e+01	   3.3625752e+01	   4.8937083e+00	  -1.1811293e-01	   2.7435967e+02	
   1.9089499e+02	   5.0819128e+01	  -4.6603884e+01	   4.6680752e+00	   7.5663290e-01	   1.0872873e+01	   3.3627334e+01	   4.9078940e+00	  -1.5807176e-01	   2.7496520e+02	
   1.9089568e+02	   5.0819157e+01	  -4.6603884e+01	   3.8295441e+00	   5.3743660e-01	   1.0873696e+01	   3.3629004e+01	   4.8844591e+00	  -1.1882834e-01	   2.7594806e+02	
   1.9089638e+02	   5.0819210e+01	  -4.6603913e+01	   4.6712031e+00	   8.2746953e-01	   1.0873896e+01	   3.3628419e+01	   4.8674479e+00	  -1.3755812e-02	   2.7527902e+02	
   1.9089707e+02	   5.0819294e+01	  -4.6603961e+01	   3.0054001e+00	   4.1661760e-01	   1.0874577e+01	   3.3627708e+01	   4.8962202e+00	  -2.4330883e-02	   2.7430772e+02	
   1.9089776e+02	   5.0819368e+01	  -4.6604026e+01	   3.9909787e+00	   5.2359039e-01	   1.0874864e+01	   3.3627548e+01	   4.8555502e+00	  -4.4420743e-02	   2.7515743e+02	
   1.9089846e+02	   5.0819435e+01	  -4.6604086e+01	   3.9782793e+00	   5.6129830e-01	   1.0874404e+01	   3.3627264e+01	   4.8552370e+00	  -2.0774624e-02	   2.7529054e+02	
   1.9089915e+02	   5.0819492e+01	  -4.6604130e+01	   4.4782245e+00	   7.1814205e-01	   1.0874204e+01	   3.3627381e+01	   4.8847700e+00	  -5.9936376e-02	   2.7506517e+02	
   1.9089985e+02	   5.0819554e+01	  -4.6604139e+01	   4.2469235e+00	   6.1052357e-01	   1.0874148e+01	   3.3627467e+01	   4.9144325e+00	  -7.5880212e-02	   2.7590386e+02	
   1.9090054e+02	   5.0819620e+01	  -4.6604153e+01	   4.8929649e+00	   6.0936488e-01	   1.0874681e+01	   3.3627240e+01	   4.9325217e+00	  -5.5987059e-02	   2.7551160e+02	
   1.9090124e+02	   5.0819675e+01	  -4.6604194e+01	   4.7767506e+00	   6.4923640e-01	   1.0875584e+01	   3.3627116e+01	   4.9267444e+00	  -2.7516439e-02	   2.7582478e+02	
   1.9090193e+02	   5.0819737e+01	  -4.6604237e+01	   3.9705254e+00	   4.9758914e-01	   1.0875712e+01	   3.3626796e+01	   4.9431985e+00	   7.9306763e-04	   2.7549047e+02	
   1.9090263e+02	   5.0819790e+01	  -4.6604278e+01	   3.2923198e+00	   4.9592221e-01	   1.0875688e+01	   3.3627188e+01	   4.9285932e+00	  -5.5187394e-02	   2.7415970e+02	
   1.9090332e+02	   5.0819832e+01	  -4.6604299e+01	   3.0825473e+00	   4.6860121e-01	   1.0876048e+01	   3.3627212e+01	   4.9344241e+00	  -1.0001060e-01	   2.7505375e+02	
   1.9090401e+02	   5.0819900e+01	  -4.6604306e+01	   4.6874286e+00	   7.4627018e-01	   1.0875716e+01	   3.3626275e+01	   4.9600248e+00	  -9.0718615e-02	   2.7567522e+02	
   1.9090471e+02	   5.0819976e+01	  -4.6604334e+01	   4.6291953e+00	   7.2703509e-01	   1.0874964e+01	   3.3625744e+01	   4.9717689e+00	  -5.2236634e-02	   2.7562483e+02	
   1.9090540e+02	   5.0820041e+01	  -4.6604374e+01	   2.6866650e+00	   3.5729607e-01	   1.0874744e+01	   3.3626092e+01	   5.0023000e+00	  -7.5367573e-02	   2.7581936e+02	
   1.9090610e+02	   5.0820091e+01	  -4.6604376e+01	   4.9526512e+00	   7.5088157e-01	   1.0874948e+01	   3.3628174e+01	   5.0206358e+00	  -1.5806178e-01	   2.7481947e+02	
   1.9090679e+02	   5.0820130e+01	  -4.6604337e+01	   3.0275150e+00	   4.6620819e-01	   1.0874856e+01	   3.3628950e+01	   5.0386019e+00	  -1.9794487e-01	   2.7468458e+02	
   1.9090749e+02	   5.0820180e+01	  -4.6604322e+01	   4.4815637e+00	   7.2050519e-01	   1.0874748e+01	   3.3628753e+01	   5.0807749e+00	  -1.7342575e-01	   2.7534026e+02	
   1.9090818e+02	   5.0820252e+01	  -4.6604330e+01	   8.0467175e+00	   1.4552570e+00	   1.0875425e+01	   3.3629808e+01	   5.1152050e+00	  -1.3414089e-01	   2.7560000e+02	
   1.9090888e+02	   5.0820351e+01	  -4.6604367e+01	   4.7336362e+00	   7.7011901e-01	   1.0876484e+01	   3.3629792e+01	   5.1188344e+00	  -5.4243199e-02	   2.7521557e+02	
   1.9090957e+02	   5.0820434e+01	  -4.6604436e+01	   4.1492859e+00	   5.6106748e-01	   1.0877140e+01	   3.3630288e+01	   5.1009450e+00	  -1.6512986e-02	   2.7537681e+02	
   1.9091026e+02	   5.0820510e+01	  -4.6604494e+01	   4.0389992e+00	   5.3280105e-01	   1.0877352e+01	   3.3629639e+01	   5.0853953e+00	  -9.1195394e-02	   2.7513491e+02	
   1.9091096e+02	   5.0820594e+01	  -4.6604519e+01	   6.0464193e+00	   8.1030007e-01	   1.0876819e+01	   3.3629033e+01	   5.1073820e+00	  -1.3601699e-01	   2.7520931e+02	
   1.9091165e+02	   5.0820670e+01	  -4.6604535e+01	   3.0491117e+00	   4.8008045e-01	   1.0876156e+01	   3.3629356e+01	   5.1167891e+00	  -1.0694368e-01	   2.7577127e+02	
   1.9091235e+02	   5.0820739e+01	  -4.6604580e+01	   4.8914764e+00	   8.0256234e-01	   1.0875664e+01	   3.3629392e+01	   5.1039670e+00	  -7.1817287e-02	   2.7462318e+02	
   1.9091304e+02	   5.0820807e+01	  -4.6604614e+01	   4.2314739e+00	   6.0870246e-01	   1.0874964e+01	   3.3629696e+01	   5.1111535e+00	  -1.5628032e-01	   2.7462486e+02	
   1.9091374e+02	   5.0820877e+01	  -4.6604592e+01	   3.6298072e+00	   4.8407365e-01	   1.0874408e+01	   3.3629848e+01	   5.1400551e+00	  -2.2445825e-01	   2.7554036e+02	
   1.9091443e+02	   5.0820924e+01	  -4.6604535e+01	   3.7403862e+00	   5.7748650e-01	   1.0874056e+01	   3.3630092e+01	   5.1593463e+00	  -2.3048376e-01	   2.7503099e+02	
   1.9091513e+02	   5.0820960e+01	  -4.6604478e+01	   7.0453308e+00	   9.5080839e-01	   1.0873708e+01	   3.3630156e+01	   5.1577884e+00	  -2.2505389e-01	   2.7520949e+02	
   1.9091582e+02	   5.0821021e+01	  -4.6604448e+01	   3.8214002e+00	   4.3756325e-01	   1.0873404e+01	   3.3628991e+01	   5.1946819e+00	  -1.2604506e-01	   2.7548291e+02	
   1.9091651e+02	   5.0821103e+01	  -4.6604442e+01	   5.7831051e+00	   9.3841412e-01	   1.0873684e+01	   3.3628429e+01	   5.2491859e+00	  -5.1639604e-02	   2.7469612e+02	
   1.9091721e+02	   5.0821173e+01	  -4.6604453e+01	   4.1837474e+00	   7.0766370e-01	   1.0874436e+01	   3.3628808e+01	   5.2598700e+00	  -6.6078219e-02	   2.7552107e+02	
   1.9091790e+02	   5.0821246e+01	  -4.6604494e+01	   4.0373574e+00	   5.8595739e-01	   1.0875377e+01	   3.3628456e+01	   5.2598700e+00	  -5.2836606e-02	   2.7533879e+02	
   1.9091860e+02	   5.0821333e+01	  -4.6604549e+01	   4.6462616e+00	   6.3537128e-01	   1.0875952e+01	   3.3628252e+01	   5.2767388e+00	  -4.0160665e-02	   2.7526146e+02	
   1.9091929e+02	   5.0821430e+01	  -4.6604623e+01	   3.8733281e+00	   5.2024188e-01	   1.0876429e+01	   3.3627816e+01	   5.3013566e+00	  -2.2373242e-02	   2.7596359e+02	
   1.9091999e+02	   5.0821539e+01	  -4.6604719e+01	   3.5742494e+00	   4.7897973e-01	   1.0876904e+01	   3.3627400e+01	   5.3233921e+00	   1.3357005e-02	   2.7531159e+02	
   1.9092068e+02	   5.0821650e+01	  -4.6604806e+01	   4.0949608e+00	   5.8735698e-01	   1.0877281e+01	   3.3626823e+01	   5.3286804e+00	  -1.4833989e-02	   2.7466356e+02	
   1.9092138e+02	   5.0821740e+01	  -4.6604864e+01	   3.9445875e+00	   5.2150733e-01	   1.0877848e+01	   3.3626344e+01	   5.3202288e+00	  -5.8055724e-02	   2.7526111e+02	
   1.9094043e+02	   5.0824319e+01	  -4.6605960e+01	   3.5374738e+00	   4.6099364e-01	   1.0874486e+01	   3.3626423e+01	   5.3864389e+00	   2.3131171e-01	   2.7004303e+02	
   1.9094112e+02	   5.0824402e+01	  -4.6606331e+01	   3.9176321e+00	   5.3474006e-01	   1.0874766e+01	   3.3625860e+01	   5.4000882e+00	   3.6827813e-01	   2.6972578e+02	
   1.9094182e+02	   5.0824487e+01	  -4.6606668e+01	   4.3880903e+00	   6.0166667e-01	   1.0873795e+01	   3.3627993e+01	   5.4246628e+00	   3.5714990e-01	   2.7070532e+02	
   1.9094252e+02	   5.0824526e+01	  -4.6607028e+01	   2.7515344e+00	   4.0090966e-01	   1.0873886e+01	   3.3628107e+01	   5.4065793e+00	   3.0227309e-01	   2.7024158e+02	
   1.9094322e+02	   5.0824570e+01	  -4.6607378e+01	   4.9966622e+00	   6.7200645e-01	   1.0873714e+01	   3.3628844e+01	   5.4433557e+00	   2.8877777e-01	   2.7066531e+02	
   1.9094390e+02	   5.0824615e+01	  -4.6607648e+01	   3.7368241e+00	   6.0797161e-01	   1.0872786e+01	   3.3627164e+01	   5.4285165e+00	   2.0344204e-01	   2.7051722e+02	
   1.9094459e+02	   5.0824674e+01	  -4.6607836e+01	   4.7101439e+00	   7.1731161e-01	   1.0872243e+01	   3.3627457e+01	   5.4301680e+00	   9.6733275e-02	   2.7132264e+02	
   1.9094529e+02	   5.0824725e+01	  -4.6607901e+01	   4.9144236e+00	   7.0180121e-01	   1.0872200e+01	   3.3629054e+01	   5.4514909e+00	  -1.8743313e-03	   2.6966356e+02	
   1.9094598e+02	   5.0824786e+01	  -4.6607933e+01	   4.8552820e+00	   6.2623937e-01	   1.0872109e+01	   3.3627006e+01	   5.4733783e+00	  -1.0432666e-01	   2.7123672e+02	
   1.9094668e+02	   5.0824839e+01	  -4.6607908e+01	   3.7677211e+00	   5.2603156e-01	   1.0871734e+01	   3.3627440e+01	   5.4586629e+00	  -1.6958050e-01	   2.6948083e+02	
   1.9094738e+02	   5.0824896e+01	  -4.6607861e+01	   5.7007628e+00	   7.6524972e-01	   1.0871328e+01	   3.3626011e+01	   5.4661090e+00	  -1.0308488e-01	   2.6939307e+02	
   1.9094808e+02	   5.0824965e+01	  -4.6607854e+01	   4.2417257e+00	   5.9072657e-01	   1.0871207e+01	   3.3627296e+01	   5.4780400e+00	  -1.5517859e-01	   2.6930694e+02	
   1.9094877e+02	   5.0825049e+01	  -4.6607816e+01	   4.9794686e+00	   8.1634541e-01	   1.0871293e+01	   3.3626097e+01	   5.4451013e+00	  -1.8339759e-01	   2.7162636e+02	
   1.9094947e+02	   5.0825136e+01	  -4.6607813e+01	   4.3800002e+00	   6.7188468e-01	   1.0872138e+01	   3.3626279e+01	   5.4651032e+00	  -6.5494642e-02	   2.6993858e+02	
   1.9095015e+02	   5.0825232e+01	  -4.6607841e+01	   4.3256957e+00	   4.7633610e-01	   1.0872109e+01	   3.3626209e+01	   5.4369247e+00	  -3.3079907e-02	   2.6952585e+02	
   1.9095084e+02	   5.0825309e+01	  -4.6607869e+01	   3.0856143e+00	   4.3724761e-01	   1.0872374e+01	   3.3627114e+01	   5.4927282e+00	  -1.0139233e-01	   2.7077967e+02	
   1.9095154e+02	   5.0825392e+01	  -4.6607904e+01	   3.5572398e+00	   4.5943909e-01	   1.0871760e+01	   3.3626378e+01	   5.4694899e+00	  -3.7510382e-02	   2.7035168e+02	
   1.9095224e+02	   5.0825462e+01	  -4.6607889e+01	   3.3024981e+00	   5.6923895e-01	   1.0871235e+01	   3.3627138e+01	   5.4780411e+00	  -1.0267447e-01	   2.6992773e+02	
   1.9095294e+02	   5.0825514e+01	  -4.6607857e+01	   3.5035687e+00	   4.8771967e-01	   1.0870176e+01	   3.3626828e+01	   5.4968961e+00	  -4.5793928e-02	   2.6357202e+02	
   1.9095363e+02	   5.0825564e+01	  -4.6607794e+01	   3.9958638e+00	   4.7422438e-01	   1.0869821e+01	   3.3626986e+01	   5.5038700e+00	  -1.5125146e-01	   2.6617093e+02	
   1.9095433e+02	   5.0825607e+01	  -4.6607755e+01	   3.1120655e+00	   4.1440804e-01	   1.0869886e+01	   3.3627172e+01	   5.5136453e+00	  -7.1082270e-02	   2.6605637e+02	
   1.9095501e+02	   5.0825655e+01	  -4.6607731e+01	   3.7168099e+00	   5.4015075e-01	   1.0868994e+01	   3.3626566e+01	   5.5382042e+00	  -7.5228063e-02	   2.6427840e+02	
   1.9095570e+02	   5.0825698e+01	  -4.6607763e+01	   3.1956407e+00	   3.8082372e-01	   1.0867803e+01	   3.3626500e+01	   5.5394840e+00	   7.4723904e-03	   2.6007824e+02	
   1.9095640e+02	   5.0825702e+01	  -4.6607765e+01	   3.7129243e+00	   5.5523874e-01	   1.0867152e+01	   3.3625860e+01	   5.5438035e+00	  -7.8595073e-02	   2.5933442e+02	
   1.9095709e+02	   5.0825724e+01	  -4.6607745e+01	   3.7760260e+00	   4.4572217e-01	   1.0866552e+01	   3.3626440e+01	   5.5397961e+00	  -3.1026941e-02	   2.6021403e+02	
   1.9095779e+02	   5.0825699e+01	  -4.6607695e+01	   3.8660325e+00	   5.2329413e-01	   1.0865952e+01	   3.3625860e+01	   5.4951432e+00	  -7.7436852e-02	   2.6066559e+02	
   1.9095849e+02	   5.0825682e+01	  -4.6607658e+01	   3.7123445e+00	   4.9316257e-01	   1.0865528e+01	   3.3626731e+01	   5.5101239e+00	  -7.2729271e-02	   2.6014160e+02	
   1.9095919e+02	   5.0825638e+01	  -4.6607616e+01	   5.2144268e+00	   8.1620211e-01	   1.0865593e+01	   3.3625404e+01	   5.5081717e+00	  -4.8079743e-02	   2.6056532e+02	
   1.9095987e+02	   5.0825601e+01	  -4.6607608e+01	   5.2268212e+00	   7.6680664e-01	   1.0865783e+01	   3.3624843e+01	   5.5145556e+00	   4.7735531e-02	   2.6041720e+02	
   1.9096057e+02	   5.0825577e+01	  -4.6607676e+01	   2.9729571e+00	   3.8600637e-01	   1.0865983e+01	   3.3625348e+01	   5.4930612e+00	   4.7180758e-02	   2.6085700e+02	
   1.9096126e+02	   5.0825547e+01	  -4.6607743e+01	   5.2589019e+00	   8.5147591e-01	   1.0866000e+01	   3.3624669e+01	   5.5363257e+00	   1.3383092e-02	   2.6071719e+02	
   1.9096195e+02	   5.0825582e+01	  -4.6607841e+01	   4.0792938e+00	   6.3407771e-01	   1.0865086e+01	   3.3624234e+01	   5.5173657e+00	   4.7900256e-02	   2.6015161e+02	
   1.9096265e+02	   5.0825599e+01	  -4.6607981e+01	   5.6268169e+00	   7.0816865e-01	   1.0865548e+01	   3.3623012e+01	   5.5262400e+00	   9.3756998e-02	   2.5973438e+02	
   1.9096334e+02	   5.0825603e+01	  -4.6608129e+01	   3.5539218e+00	   4.8540306e-01	   1.0865417e+01	   3.3622717e+01	   5.5007387e+00	   1.6825697e-01	   2.6024837e+02	
   1.9096405e+02	   5.0825610e+01	  -4.6608241e+01	   3.5027675e+00	   5.2706235e-01	   1.0865400e+01	   3.3625678e+01	   5.5410295e+00	   6.0006499e-02	   2.5946245e+02	
   1.9096474e+02	   5.0825610e+01	  -4.6608269e+01	   4.8092702e+00	   8.8483550e-01	   1.0864842e+01	   3.3625528e+01	   5.5352107e+00	   8.3518312e-03	   2.6070299e+02	
   1.9096543e+02	   5.0825642e+01	  -4.6608272e+01	   4.0239888e+00	   5.6051748e-01	   1.0864709e+01	   3.3624403e+01	   5.5245872e+00	  -8.8882181e-02	   2.6080000e+02	
   1.9096612e+02	   5.0825684e+01	  -4.6608295e+01	   3.4216944e+00	   4.4300181e-01	   1.0864609e+01	   3.3625762e+01	   5.5203320e+00	   5.7055499e-03	   2.5952033e+02	
   1.9096682e+02	   5.0825739e+01	  -4.6608341e+01	   4.1762660e+00	   5.5717157e-01	   1.0863777e+01	   3.3626174e+01	   5.5056441e+00	   1.0730825e-02	   2.5592713e+02	
   1.9096752e+02	   5.0825791e+01	  -4.6608377e+01	   4.2702468e+00	   5.2061427e-01	   1.0863700e+01	   3.3624618e+01	   5.4952806e+00	  -1.0461496e-01	   2.5513464e+02	
   1.9096822e+02	   5.0825798e+01	  -4.6608352e+01	   3.8839693e+00	   4.3065866e-01	   1.0863793e+01	   3.3624965e+01	   5.5103747e+00	  -1.0838089e-01	   2.5565837e+02	
   1.9096891e+02	   5.0825805e+01	  -4.6608328e+01	   4.6359752e+00	   7.4870193e-01	   1.0863056e+01	   3.3624628e+01	   5.5261885e+00	  -7.4514562e-02	   2.5523469e+02	
   1.9096960e+02	   5.0825829e+01	  -4.6608303e+01	   3.5814023e+00	   5.1665307e-01	   1.0863279e+01	   3.3624321e+01	   5.5126399e+00	  -5.2865703e-02	   2.5510693e+02	
   1.9097029e+02	   5.0825860e+01	  -4.6608282e+01	   4.7372414e+00	   5.9410504e-01	   1.0862752e+01	   3.3624848e+01	   5.5292435e+00	  -1.4076318e-01	   2.5510000e+02	
   1.9097098e+02	   5.0825856e+01	  -4.6608255e+01	   2.9872214e+00	   3.9946648e-01	   1.0862334e+01	   3.3622706e+01	   5.5342280e+00	  -3.6329603e-02	   2.5546562e+02	
   1.9097168e+02	   5.0825885e+01	  -4.6608237e+01	   4.1915329e+00	   6.3785696e-01	   1.0862117e+01	   3.3623871e+01	   5.5068949e+00	  -2.5720000e-02	   2.5550000e+02	
   1.9097238e+02	   5.0825916e+01	  -4.6608228e+01	   4.2833827e+00	   5.5910208e-01	   1.0862751e+01	   3.3623721e+01	   5.5324440e+00	  -8.3170963e-02	   2.5456929e+02	
   1.9097304e+02	   5.0825954e+01	  -4.6608238e+01	   3.1241807e+00	   3.1936957e-01	   1.0863240e+01	   3.3623876e+01	   5.5249509e+00	  -1.0103647e-01	   2.5687745e+02	
   1.9100986e+02	   5.0824847e+01	  -4.6606309e+01	   3.2790499e+00	   4.3398698e-01	   1.0851741e+01	   3.3621772e+01	   5.5776942e+00	   8.4946021e-02	   2.5111299e+02	
   1.9101055e+02	   5.0824836e+01	  -4.6606344e+01	   3.7781813e+00	   4.8043024e-01	   1.0850623e+01	   3.3617842e+01	   5.5847388e+00	  -7.8012663e-04	   2.5037188e+02	
   1.9101124e+02	   5.0824845e+01	  -4.6606350e+01	   3.4312734e+00	   5.2682557e-01	   1.0849443e+01	   3.3608329e+01	   5.5917538e+00	   2.1424018e-02	   2.5188525e+02	
   1.9101193e+02	   5.0824857e+01	  -4.6606340e+01	   3.2366490e+00	   5.2471931e-01	   1.0848684e+01	   3.3607716e+01	   5.5830301e+00	  -5.9892089e-03	   2.5174775e+02	
   1.9101263e+02	   5.0824882e+01	  -4.6606336e+01	   3.4694298e+00	   4.3044080e-01	   1.0847895e+01	   3.3608328e+01	   5.6158318e+00	  -1.0288000e-02	   2.5090734e+02	
   1.9101332e+02	   5.0824925e+01	  -4.6606312e+01	   4.3373924e+00	   7.3203435e-01	   1.0847007e+01	   3.3610425e+01	   5.6129913e+00	  -8.2764765e-02	   2.5044776e+02	
   1.9101401e+02	   5.0824971e+01	  -4.6606263e+01	   3.6116091e+00	   4.8191498e-01	   1.0846460e+01	   3.3608762e+01	   5.5853385e+00	  -1.2430464e-01	   2.5110457e+02	
   1.9101471e+02	   5.0825028e+01	  -4.6606238e+01	   3.7518709e+00	   4.8902207e-01	   1.0846048e+01	   3.3610085e+01	   5.5849264e+00	  -5.1597226e-02	   2.5137611e+02	
   1.9101541e+02	   5.0825068e+01	  -4.6606199e+01	   3.5423937e+00	   5.1092835e-01	   1.0846000e+01	   3.3610838e+01	   5.6059884e+00	  -7.3461171e-02	   2.5220755e+02	
   1.9101611e+02	   5.0825089e+01	  -4.6606164e+01	   3.4239561e+00	   4.8981135e-01	   1.0845731e+01	   3.3610003e+01	   5.6083500e+00	  -2.6386874e-02	   2.5113350e+02	
   1.9101679e+02	   5.0825131e+01	  -4.6606149e+01	   3.6952349e+00	   4.1405785e-01	   1.0845524e+01	   3.3607875e+01	   5.6339226e+00	  -4.3224989e-02	   2.5003134e+02	
   1.9101749e+02	   5.0825145e+01	  -4.6606080e+01	   4.6053579e+00	   6.7941918e-01	   1.0846469e+01	   3.3607424e+01	   5.6224719e+00	  -3.7235959e-02	   2.5122096e+02	
   1.9101818e+02	   5.0825192e+01	  -4.6606021e+01	   4.5975327e+00	   7.4297390e-01	   1.0846248e+01	   3.3607400e+01	   5.6257784e+00	  -7.6781798e-02	   2.5157614e+02	
   1.9101888e+02	   5.0825248e+01	  -4.6605978e+01	   3.9666160e+00	   6.1447776e-01	   1.0846552e+01	   3.3607664e+01	   5.6222378e+00	  -9.1363774e-02	   2.5107163e+02	
   1.9101957e+02	   5.0825310e+01	  -4.6605957e+01	   3.8851260e+00	   6.9807806e-01	   1.0846688e+01	   3.3606291e+01	   5.6205943e+00	  -7.4470134e-02	   2.5161651e+02	
   1.9102026e+02	   5.0825365e+01	  -4.6605952e+01	   3.3859917e+00	   4.9572442e-01	   1.0846788e+01	   3.3606452e+01	   5.5810272e+00	  -6.7486380e-02	   2.5055527e+02	
   1.9102096e+02	   5.0825410e+01	  -4.6605956e+01	   3.8805004e+00	   5.4588929e-01	   1.0847328e+01	   3.3608438e+01	   5.6268307e+00	  -5.3281135e-02	   2.5084035e+02	
   1.9102165e+02	   5.0825447e+01	  -4.6605945e+01	   3.2525216e+00	   4.9004788e-01	   1.0848016e+01	   3.3607555e+01	   5.6049928e+00	  -3.7851543e-02	   2.5037168e+02	
   1.9102235e+02	   5.0825500e+01	  -4.6605905e+01	   5.3476203e+00	   8.4551830e-01	   1.0848452e+01	   3.3611187e+01	   5.5904336e+00	  -7.6780594e-02	   2.5003579e+02	
   1.9102304e+02	   5.0825562e+01	  -4.6605833e+01	   4.3437484e+00	   5.7287963e-01	   1.0848500e+01	   3.3611876e+01	   5.5921868e+00	  -6.4183382e-02	   2.4630120e+02	
   1.9102374e+02	   5.0825610e+01	  -4.6605780e+01	   2.7859884e+00	   3.6226222e-01	   1.0848500e+01	   3.3611107e+01	   5.5862265e+00	  -1.4326918e-01	   2.4491935e+02	
   1.9102443e+02	   5.0825645e+01	  -4.6605716e+01	   3.8187486e+00	   5.5334968e-01	   1.0848852e+01	   3.3610648e+01	   5.5917531e+00	  -4.1076169e-02	   2.4568059e+02	
   1.9102513e+02	   5.0825681e+01	  -4.6605667e+01	   2.5016709e+00	   3.1684659e-01	   1.0849076e+01	   3.3609807e+01	   5.6032768e+00	  -1.2128600e-02	   2.4535964e+02	
   1.9102582e+02	   5.0825716e+01	  -4.6605625e+01	   3.6627990e+00	   5.4211188e-01	   1.0849804e+01	   3.3609612e+01	   5.5940659e+00	  -4.1993152e-02	   2.4574025e+02	
   1.9102651e+02	   5.0825715e+01	  -4.6605549e+01	   4.4585399e+00	   5.1329475e-01	   1.0850428e+01	   3.3609512e+01	   5.6064736e+00	   2.1659661e-02	   2.4535964e+02	
   1.9102721e+02	   5.0825716e+01	  -4.6605488e+01	   3.0164388e+00	   3.4011463e-01	   1.0850764e+01	   3.3608443e+01	   5.5731853e+00	  -7.7858638e-02	   2.4521193e+02	
   1.9102790e+02	   5.0825701e+01	  -4.6605409e+01	   3.3011525e+00	   5.0707948e-01	   1.0850976e+01	   3.3607948e+01	   5.5897319e+00	  -6.5411341e-02	   2.4502387e+02	
   1.9102860e+02	   5.0825679e+01	  -4.6605323e+01	   2.9186792e+00	   4.2474805e-01	   1.0851088e+01	   3.3609838e+01	   5.6032765e+00	  -3.0015670e-02	   2.4552842e+02	
   1.9102929e+02	   5.0825637e+01	  -4.6605186e+01	   3.9265156e+00	   6.1233787e-01	   1.0851012e+01	   3.3609219e+01	   5.5823440e+00	  -8.0077574e-02	   2.4551194e+02	
   1.9102999e+02	   5.0825557e+01	  -4.6605036e+01	   5.5436644e+00	   7.8466390e-01	   1.0851000e+01	   3.3607162e+01	   5.6080831e+00	  -7.3856734e-02	   2.4594036e+02	
   1.9103068e+02	   5.0825550e+01	  -4.6604962e+01	   4.5676097e+00	   6.0491651e-01	   1.0850824e+01	   3.3606988e+01	   5.5832128e+00	  -8.1074972e-02	   2.4538362e+02	
   1.9103138e+02	   5.0825512e+01	  -4.6604967e+01	   3.3998372e+00	   5.4475954e-01	   1.0850624e+01	   3.3591764e+01	   5.5484074e+00	   8.9841870e-02	   2.4803007e+02	
   1.9103207e+02	   5.0825461e+01	  -4.6605034e+01	   4.7137343e+00	   6.0826562e-01	   1.0850336e+01	   3.3589172e+01	   5.5868418e+00	   1.1316800e-01	   2.5033735e+02	
   1.9103276e+02	   5.0825444e+01	  -4.6605138e+01	   3.7509822e+00	   5.3241038e-01	   1.0850388e+01	   3.3589276e+01	   5.5894232e+00	   1.1769815e-01	   2.4989547e+02	
   1.9103346e+02	   5.0825428e+01	  -4.6605236e+01	   3.5106125e+00	   4.9485412e-01	   1.0849607e+01	   3.3589476e+01	   5.5570240e+00	   1.5908058e-01	   2.5059255e+02	
   1.9103415e+02	   5.0825397e+01	  -4.6605366e+01	   4.7106823e+00	   6.8653646e-01	   1.0849500e+01	   3.3591526e+01	   5.5697409e+00	   1.7819940e-01	   2.5043578e+02	
   1.9103485e+02	   5.0825392e+01	  -4.6605508e+01	   3.9085020e+00	   5.6207383e-01	   1.0848972e+01	   3.3591536e+01	   5.5784430e+00	   1.5739168e-01	   2.5013583e+02	
   1.9103554e+02	   5.0825380e+01	  -4.6605651e+01	   3.6548969e+00	   5.9418957e-01	   1.0848460e+01	   3.3588594e+01	   5.5697189e+00	   1.0901533e-01	   2.4948349e+02	
   1.9103624e+02	   5.0825362e+01	  -4.6605807e+01	   3.8475580e+00	   5.2291487e-01	   1.0847784e+01	   3.3587936e+01	   5.5780089e+00	   1.6629155e-01	   2.4992831e+02	
   1.9103693e+02	   5.0825350e+01	  -4.6605949e+01	   4.3989094e+00	   6.6442454e-01	   1.0847700e+01	   3.3587019e+01	   5.5814413e+00	   1.7489600e-01	   2.5123300e+02	
   1.9103763e+02	   5.0825353e+01	  -4.6606083e+01	   4.0114305e+00	   6.0289904e-01	   1.0847436e+01	   3.3586372e+01	   5.5486991e+00	   1.1600921e-01	   2.5051941e+02	
   1.9103832e+02	   5.0825361e+01	  -4.6606193e+01	   3.8073753e+00	   5.3820305e-01	   1.0847576e+01	   3.3587005e+01	   5.5612691e+00	   7.1784191e-02	   2.4969549e+02	
   1.9103901e+02	   5.0825356e+01	  -4.6606232e+01	   4.3011895e+00	   5.3847156e-01	   1.0847776e+01	   3.3586484e+01	   5.5795649e+00	   1.2507471e-02	   2.5012843e+02	
   1.9103971e+02	   5.0825375e+01	  -4.6606224e+01	   3.3719925e+00	   4.3060142e-01	   1.0848416e+01	   3.3586224e+01	   5.5625500e+00	  -4.4685247e-02	   2.5046419e+02	
   1.9104041e+02	   5.0825421e+01	  -4.6606204e+01	   3.6215098e+00	   4.6996567e-01	   1.0849397e+01	   3.3586200e+01	   5.5740639e+00	  -6.5286529e-02	   2.4996164e+02	
   1.9104111e+02	   5.0825479e+01	  -4.6606156e+01	   3.5542648e+00	   5.2076140e-01	   1.0849590e+01	   3.3589251e+01	   5.5148737e+00	  -1.1764918e-01	   2.4846420e+02	
   1.9104179e+02	   5.0825537e+01	  -4.6606113e+01	   3.6719660e+00	   5.0928619e-01	   1.0850569e+01	   3.3590040e+01	   5.5729118e+00	  -1.9139762e-01	   2.4442567e+02	
